object_key,course_id,course_title,type,path,name,aliases,keywords,priority,enabled,notes,source_status
course-1:6fd838f41c9c3419,course-1,Курс 1,file,1 course/1 Семестр/Социология(2022)/ДЗ/Проблема_трудоустройства_для_современного_молодого_человека.pptx,Проблема_трудоустройства_для_современного_молодого_человека.pptx,,,0,TRUE,,active
course-1:d631fea42b52babb,course-1,Курс 1,file,1 course/1 Семестр/Социология(2022)/ДЗ/Требования_к_ДЗ_по_социологии_2022_2023.docx,Требования_к_ДЗ_по_социологии_2022_2023.docx,,,0,TRUE,,active
course-1:6bd9995a84702f32,course-1,Курс 1,file,1 course/1 Семестр/Социология(2022)/Проекты (1 модуль)/Классификация наук по КОнту.docx,Классификация наук по КОнту.docx,,,0,TRUE,,active
course-1:b2fbd66f38042aec,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/RK1/TEMP,TEMP,,,0,TRUE,,active
course-1:2c4b1ded25bc9278,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/RK1/сборка,сборка,,,0,TRUE,,active
course-1:ee72732163221712,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Втулка Власов_ БИГЕ.ХХХХХХ.002.m3d,5 Втулка Власов_ БИГЕ.ХХХХХХ.002.m3d,,,0,TRUE,,active
course-1:a22ad93481a38778,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Втулка Чертёж Власов.cdw,5 Втулка Чертёж Власов.cdw,,,0,TRUE,,active
course-1:f6f597000897aca4,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Корпус Власов.m3d,5 Корпус Власов.m3d,,,0,TRUE,,active
course-1:dff81d3780022bdb,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Корпус Чертеж Власов.cdw,5 Корпус Чертеж Власов.cdw,,,0,TRUE,,active
course-1:65feb2fd8de2ec5c,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Опора Власов.m3d,5 Опора Власов.m3d,,,0,TRUE,,active
course-1:a78338daf9590e9b,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Опора Чертеж Власов.cdw,5 Опора Чертеж Власов.cdw,,,0,TRUE,,active
course-1:4fd4ca19f8d113a9,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Пластина Власов.m3d,5 Пластина Власов.m3d,,,0,TRUE,,active
course-1:92202d71e69ae48e,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Пружина Власов.m3d,5 Пружина Власов.m3d,,,0,TRUE,,active
course-1:d85324bbdd1850f7,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/RK1/5 Пружина Чертеж Власов.cdw,5 Пружина Чертеж Власов.cdw,,,0,TRUE,,active
course-1:e595da130f8fcf3e,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/ДЗ-1/Чертеж_деталь_74.pdf,Чертеж_деталь_74.pdf,,,0,TRUE,,active
course-1:eccd6f9b906e49fb,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/ДЗ-2/Деталь комблект 5б.pdf,Деталь комблект 5б.pdf,,,0,TRUE,,active
course-1:f589c8bd9f282d73,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/ДЗ-2/Инженерная графика - Деталь №70.pdf,Инженерная графика - Деталь №70.pdf,,,0,TRUE,,active
course-1:25a0adc3e2c2239d,course-1,Курс 1,file,1 course/2 Семестр/Инженерная графика/ДЗ-2/Чертеж_деталь_63_5б.pdf,Чертеж_деталь_63_5б.pdf,,,0,TRUE,,active
course-1:67c41e35767d115a,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 14,Вариант 14,,,0,TRUE,,active
course-1:c826c1b375e73105,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 15,Вариант 15,,,0,TRUE,,active
course-1:a83f7e6a58c37cf5,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 16,Вариант 16,,,0,TRUE,,active
course-1:70c64f5a7b4a172e,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 17,Вариант 17,,,0,TRUE,,active
course-1:260f46232c1cb817,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 18,Вариант 18,,,0,TRUE,,active
course-1:d2a1a00cd248d4b0,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 19,Вариант 19,,,0,TRUE,,active
course-1:8af35b1820aa80fc,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 2,Вариант 2,,,0,TRUE,,active
course-1:4506c084eaab2e30,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 22,Вариант 22,,,0,TRUE,,active
course-1:e6b5e5eb49bbf88d,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 24,Вариант 24,,,0,TRUE,,active
course-1:0a05d59b8bcd3c70,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 26,Вариант 26,,,0,TRUE,,active
course-1:8ee8fc3112cf2fc4,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 4,Вариант 4,,,0,TRUE,,active
course-1:9c485a0b39adeab0,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 6,Вариант 6,,,0,TRUE,,active
course-1:bf6a9b4ed49d9a6a,course-1,Курс 1,folder,1 course/2 Семестр/Инженерная графика/ДЗ-3/Вариант 9,Вариант 9,,,0,TRUE,,active
course-1:37e62474f63da064,course-1,Курс 1,folder,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/КР/Подготовка,Подготовка,,,0,TRUE,,active
course-1:0e7fc8b8239c25c3,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/КР/КР-2 решённые.pdf,КР-2 решённые.pdf,,,0,TRUE,,active
course-1:fe0e6dc4bed6a565,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/КР/КР-2.pdf,КР-2.pdf,,,0,TRUE,,active
course-1:2b79e2c53c8c6cb6,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/КР/кр1 (устаревший).pdf,кр1 (устаревший).pdf,,,0,TRUE,,active
course-1:b38c94bac47eacbf,course-1,Курс 1,folder,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/Лекции/Лекции 7-8 от Фаины,Лекции 7-8 от Фаины,,,0,TRUE,,active
course-1:2f094eca05021b2a,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/Лекции/6-14 Лекции.pdf,6-14 Лекции.pdf,,,0,TRUE,,active
course-1:b07f57bb3f93cca3,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/Лекции/ВсеЛекцииbyРома.pdf,ВсеЛекцииbyРома.pdf,,,0,TRUE,,active
course-1:a7e31504844fb91a,course-1,Курс 1,folder,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/РК/РК1,РК1,,,0,TRUE,,active
course-1:446fd9d72f0fbbf7,course-1,Курс 1,folder,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/РК/РК2,РК2,,,0,TRUE,,active
course-1:9af3a881d0327fea,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/Экзамен/ПракРешения.pdf,ПракРешения.pdf,,,0,TRUE,,active
course-1:48ceb8df53c4f711,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/Экзамен/Теория к экзамену (от дедов в2).docx,Теория к экзамену (от дедов в2).docx,,,0,TRUE,,active
course-1:b4ed5f748fc55a0d,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/Экзамен/Теория к экзамену (от дедов).pdf,Теория к экзамену (от дедов).pdf,,,0,TRUE,,active
course-1:8b9a13ba3d05d932,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/Экзамен/Типовик+Подготовка.pdf,Типовик+Подготовка.pdf,,,0,TRUE,,active
course-1:7560e11ea6630d17,course-1,Курс 1,file,1 course/2 Семестр/Интегралы и Дифференциальные уравнения/Экзамен/Экзамен ПракЗадачи 2026.pdf,Экзамен ПракЗадачи 2026.pdf,,,0,TRUE,,active
course-1:84838b069804acc0,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/КР/Билеты 2026.pdf,Билеты 2026.pdf,,,0,TRUE,,active
course-1:69319d8eed2e40d5,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/КР/Билеты.pdf,Билеты.pdf,,,0,TRUE,,active
course-1:d7f00f0e211b360f,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/КР/Решения.pdf,Решения.pdf,,,0,TRUE,,active
course-1:47a7de24487bb33d,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/КР/Типовой билет.pdf,Типовой билет.pdf,,,0,TRUE,,active
course-1:6474fe1ec3414419,course-1,Курс 1,file,"1 course/2 Семестр/ЛАиФНП/Лекции/Вообще это учёбник, но лекции строго по нему.pdf","Вообще это учёбник, но лекции строго по нему.pdf",,,0,TRUE,,active
course-1:6c7e7e27b30fc360,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/Лекции/ЛЕКЦИИ Грибов.pdf,ЛЕКЦИИ Грибов.pdf,,,0,TRUE,,active
course-1:4d4d6f9562eb8a18,course-1,Курс 1,folder,1 course/2 Семестр/ЛАиФНП/РК1/Стенд,Стенд,,,0,TRUE,,active
course-1:7b277001111f9385,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/РК1/Билеты_20г.pdf,Билеты_20г.pdf,,,0,TRUE,,active
course-1:1eb88bccba64e75f,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/РК1/Подготовка.pdf,Подготовка.pdf,,,0,TRUE,,active
course-1:430c0c25062acd72,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/РК1/Решения.pdf,Решения.pdf,,,0,TRUE,,active
course-1:76384a97fc2f0274,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/РК1/Теория_ответы(версия 1).docx,Теория_ответы(версия 1).docx,,,0,TRUE,,active
course-1:f9f1a2d79c58bda7,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/РК1/Теория_ответы(версия 2).pdf,Теория_ответы(версия 2).pdf,,,0,TRUE,,active
course-1:b6bde2c2e9079e3c,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/РК2/Билеты.pdf,Билеты.pdf,,,0,TRUE,,active
course-1:4d9f9fc52538419c,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/РК2/Решения.pdf,Решения.pdf,,,0,TRUE,,active
course-1:ba89aca6da000d7b,course-1,Курс 1,file,1 course/2 Семестр/ЛАиФНП/РК2/Теория.pdf,Теория.pdf,,,0,TRUE,,active
course-1:ba8a7d14b6f26dd6,course-1,Курс 1,file,1 course/2 Семестр/Программирование на основе классов и шаблонов/Лекции/Лекция 11 - дополнительный материал.md,Лекция 11 - дополнительный материал.md,,,0,TRUE,,active
course-1:6e094939ad8ee2ee,course-1,Курс 1,file,1 course/2 Семестр/Программирование на основе классов и шаблонов/Лекции/Лекция 11.pdf,Лекция 11.pdf,,,0,TRUE,,active
course-1:25d48ec92b30e483,course-1,Курс 1,file,1 course/2 Семестр/Программирование на основе классов и шаблонов/Лекции/Лекция 9 -- конспект.md,Лекция 9 -- конспект.md,,,0,TRUE,,active
course-1:6bba2f325d5dbd6c,course-1,Курс 1,file,1 course/2 Семестр/Программирование на основе классов и шаблонов/Лекции/ООП-лекция-1-2.pdf,ООП-лекция-1-2.pdf,,,0,TRUE,,active
course-1:f604a40859a0756f,course-1,Курс 1,file,1 course/2 Семестр/Программирование на основе классов и шаблонов/Лекции/ООП-лекция-1-3.pdf,ООП-лекция-1-3.pdf,,,0,TRUE,,active
course-1:793804268a97970f,course-1,Курс 1,file,1 course/2 Семестр/Программирование на основе классов и шаблонов/Лекции/ООП-лекция-1-6-классы-2.pdf,ООП-лекция-1-6-классы-2.pdf,,,0,TRUE,,active
